idx,200,250,300,350,400
28,1.0,1.0,0.95,0.8,0.1
29,1.0,1.0,1.0,0.75,0.35
30,1.0,1.0,1.0,0.65,0.45
31,1.0,1.0,1.0,0.85,0.3
32,1.0,1.0,1.0,0.75,0.1
33,1.0,1.0,0.85,0.5,0.05
34,1.0,0.95,1.0,0.65,0.1
35,1.0,1.0,1.0,0.5,0.0
36,1.0,0.95,0.75,0.5,0.15
