idx,0.0,0.2,0.4,0.6,0.8,1.0
28,0.9875,0.725,0.5625,0.2875,0.012499999999999956,0.0
29,1.0,0.8375,0.6,0.38749999999999996,0.0,0.0
30,1.0,0.875,0.6375,0.3375,0.03749999999999998,0.0
31,0.9375,0.825,0.475,0.19999999999999996,0.0625,0.0
32,0.9375,0.6625,0.475,0.2875,0.0,0.0
33,0.95,0.725,0.44999999999999996,0.050000000000000044,0.012499999999999956,0.00877192982456143
34,1.0,0.7375,0.5,0.30000000000000004,0.050000000000000044,0.0
35,0.825,0.7,0.475,0.13749999999999996,0.012499999999999956,0.0
36,1.0,0.825,0.6,0.275,0.025000000000000022,0.0
37,0.9375,0.675,0.6125,0.26249999999999996,0.08750000000000002,0.0
38,0.9625,0.6375,0.38749999999999996,0.23750000000000004,0.0,0.00877192982456143
39,0.975,0.85,0.5125,0.17500000000000004,0.012499999999999956,0.00877192982456143
40,0.925,0.6875,0.375,0.1875,0.012499999999999956,0.0
41,0.9,0.75,0.525,0.25,0.050000000000000044,0.0
42,0.8875,0.625,0.44999999999999996,0.22499999999999998,0.0625,0.02631578947368418
43,0.9875,0.7875,0.5875,0.375,0.012499999999999956,0.0
44,0.8375,0.775,0.55,0.30000000000000004,0.050000000000000044,0.00877192982456143
45,0.9625,0.85,0.5125,0.17500000000000004,0.025000000000000022,0.00877192982456143
47,0.9125,0.7,0.5125,0.22499999999999998,0.0,0.0
48,0.9875,0.6375,0.44999999999999996,0.125,0.0,0.0
50,0.9375,0.7875,0.275,0.125,0.0,0.0
51,1.0,0.775,0.575,0.3125,0.0625,0.0
52,0.9875,0.8,0.375,0.25,0.0,0.0
54,0.9,0.8125,0.7375,0.4125,0.03749999999999998,0.00877192982456143
55,0.9375,0.8125,0.525,0.275,0.16249999999999998,0.06140350877192979
56,0.9125,0.7875,0.6,0.36250000000000004,0.11250000000000004,0.00877192982456143
57,0.65,0.5625,0.4625,0.32499999999999996,0.012499999999999956,0.01754385964912286
58,0.8125,0.725,0.4375,0.16249999999999998,0.0,0.01754385964912286
59,0.95,0.825,0.44999999999999996,0.1875,0.08750000000000002,0.00877192982456143
60,0.8125,0.6875,0.32499999999999996,0.25,0.0,0.0
61,0.975,0.95,0.525,0.22499999999999998,0.03749999999999998,0.02631578947368418
62,0.9625,0.7625,0.475,0.3125,0.025000000000000022,0.0
63,0.975,0.8625,0.4375,0.16249999999999998,0.0625,0.0
65,0.95,0.8625,0.525,0.15000000000000002,0.012499999999999956,0.0
66,0.95,0.9875,0.19999999999999996,0.03749999999999998,0.0,0.0
67,0.9875,0.8875,0.32499999999999996,0.09999999999999998,0.012499999999999956,0.0
68,0.9125,0.7625,0.5125,0.26249999999999996,0.012499999999999956,0.0
69,0.95,0.9,0.55,0.275,0.0625,0.04385964912280704
70,0.95,0.7375,0.42500000000000004,0.25,0.07499999999999996,0.0
71,0.95,0.775,0.5,0.2875,0.07499999999999996,0.0
72,0.8625,0.6375,0.44999999999999996,0.3125,0.0,0.0
73,0.8,0.6625,0.4375,0.21250000000000002,0.03749999999999998,0.01754385964912286
74,0.9,0.48750000000000004,0.275,0.050000000000000044,0.0,0.0
75,0.9375,0.675,0.6375,0.26249999999999996,0.0625,0.01754385964912286
76,0.9375,0.9625,0.6625,0.36250000000000004,0.0,0.0
77,0.925,0.9375,0.475,0.3125,0.0,0.0
78,0.9625,0.725,0.5875,0.30000000000000004,0.050000000000000044,0.0
79,0.9625,0.725,0.525,0.25,0.0625,0.0
80,0.975,0.8125,0.4375,0.16249999999999998,0.0,0.0
81,0.9875,0.8125,0.5375,0.23750000000000004,0.11250000000000004,0.0
82,0.775,0.775,0.5625,0.23750000000000004,0.0,0.0
83,0.95,0.7125,0.525,0.32499999999999996,0.08750000000000002,0.0
84,0.9125,0.5125,0.30000000000000004,0.22499999999999998,0.025000000000000022,0.0
85,0.925,0.6,0.23750000000000004,0.09999999999999998,0.0,0.0
86,0.8875,0.7375,0.4375,0.1875,0.0,0.0
87,0.875,0.7875,0.475,0.2875,0.012499999999999956,0.0
88,0.8625,0.725,0.5,0.35,0.03749999999999998,0.0
89,0.9625,0.725,0.48750000000000004,0.3125,0.17500000000000004,0.0
90,0.9625,0.775,0.525,0.36250000000000004,0.07499999999999996,0.0
95,0.9125,0.6375,0.32499999999999996,0.15000000000000002,0.025000000000000022,0.0
97,0.9875,0.7,0.275,0.13749999999999996,0.012499999999999956,0.0
